shop name,postal code,phone number,star,price,number of reviews,street address
Tacos Mixe,90027,,-1,$,12,1515 Hillhurst Ave
El Super Taco,90064,(310) 473-9692,-1,$,157,11300 W Pico Blvd
Mercado La Paloma,90007,(213) 748-1963,-1,$,121,3655 S Grand Ave
Tacos Super Gallito,90023,(323) 868-7983,-1,$,67,Corner Of La Brea Blvd And Venice Blvd
King Taco,90015,(213) 747-9915,-1,$,353,645 E Washington Blvd
El Comal,90029,(323) 962-1706,-1,$,10,5465 Santa Monica Blvd
El Gran Burrito,90029,(323) 665-8720,-1,$,299,4716 Santa Monica Blvd
Cilantro Always Fresh,90057,(213) 748-3900,-1,$,52,1359 S Main St
Machos Tacos,90027,,-1,$,306,1670 N Vermont Ave
El Tarasco,90045,(310) 338-0399,-1,$,273,8620 S Sepulveda Blvd
La Parrilla,90017,(213) 353-4980,-1,$$,205,1300 Wilshire Blvd
Pink Taco,90046,(323) 380-7474,-1,$$,658,8225 W Sunset Blvd
Pink Taco,90046,(323) 380-7474,-1,$$,658,8225 W Sunset Blvd
Tacos & Tamales,90035,(213) 444-6709,-1,$,9,6006 Pico Blvd
Cha Cha Chili,90032,(323) 222-8900,-1,$,918,4625 Valley Blvd
Benito’s Taco Shop,90048,(323) 938-7427,-1,$,242,7912 Beverly Blvd
El Unico Pollo Taquero,90029,(323) 906-8429,-1,$,74,4481 Santa Monica Blvd
Expresion Oaxaquena,90019,(323) 766-0575,-1,$$,58,3301 W Pico Blvd
La Carreta,90022,(323) 261-1365,-1,$,86,4538 East Cesar E Chavez Ave
Ricky’s Fish Tacos,90027,(323) 395-6233,-1,$,1017,1400 N Virgil Ave
Tacomole,90079,(213) 689-1370,-1,$,26,110 E 9th St
Lindo Oaxaca,90015,(213) 749-8723,-1,$$,23,322 E Washington Blvd
Rodeo Mexican Grill,90015,(213) 738-5252,-1,$$,219,1721 W Olympic Blvd
Pinches Tacos,90004,(213) 281-5471,-1,$,108,203 N Larchmont Blvd
La Golondrina Mexican Cafe,90012,(213) 628-4349,-1,$$,623,17 Olvera St
Tacos El Charro,90040,(323) 720-1085,-1,$,51,5900 E Washington Blvd
El Gordo,90029,(323) 269-4662,-1,$,13,1182 S Lorena St
Flor Del Rio Restaurant,90063,(323) 268-0319,-1,$$,30,3200 E 4th St
Camy’s Grill,90010,(213) 385-3217,-1,$,65,3339 Wilshire Blvd
Tacos Tamix,90006,,-1,$,47,2402 W Pico Blvd
Sinaloa Express,90032,(323) 224-0364,-1,$,39,5373 Alhambra Ave
Margarita’s Mexican Cafe,90043,(323) 294-8970,-1,$,19,5026 Crenshaw Blvd
El Torito Cafe,90021,(213) 749-8084,-1,$,22,1462 Griffith Ave
Taco Plus,90025,(310) 207-0793,-1,$,306,1525 S Bundy Dr
Taco Chabelita,90018,(323) 734-0211,-1,$,132,2001 S Western Ave
Little Rodeo,90031,(323) 221-2801,-1,$,92,3500 N Broadway
Tacos El Unico,90007,(323) 737-1044,-1,$,84,1375 W Adams Blvd
Daddy’s Burritos,90016,(323) 452-9540,-1,$,22,5401 W Adams Blvd
Tacos El Pueblita,90026,(323) 373-5374,-1,$,8,2036 Beverly Blvd
Taco Fiesta,90065,(323) 223-5478,-1,$,52,4501 N Figueroa St
Tortas Ahogadas El Guero,90022,(323) 262-8900,-1,$,62,4508 Whittier Blvd
Chile Verde,90047,(323) 291-4200,-1,$,17,1810 W Slauson Ave
Chile Verde,90047,(323) 291-4200,-1,$,17,1810 W Slauson Ave
Campos Tacos,90034,(310) 202-7308,-1,$,126,2639 S Robertson Blvd
El Tacorin,90003,(323) 778-2818,-1,$,27,8215 S Broadway
Tacos El Compita,90249,,-1,$,27,12000 N Hooper Ave
La Placita Del D F,90033,(323) 780-8232,-1,$,49,1859 E 1st St
Mama’s International Tamales,90057,(213) 487-7474,-1,$,226,2124 W 7th St
Ostioneria Colima,90017,(213) 482-4152,-1,$,23,1465 W 3rd St
El Taurino - Temp. CLOSED,90006,(213) 738-9197,-1,$,1632,2306 W 11th St
El Chalateco,90032,(323) 221-9857,-1,$,24,3333 N Eastern Ave
Mariscos Maria’s Restaurant,90007,(323) 731-3108,-1,$$,62,2215 S Vermont Ave
Restaurante Guerrero,90015,,-1,,5,1201 S Los Angeles St
Te’Kila,91423,(818) 986-4623,-1,$$,127,13817 Ventura Blvd
El Paseo Inn,90012,(213) 626-1361,-1,$$,1494,11 E Olvera St
Mariscos El Jato,90033,(323) 264-6590,-1,$,252,2936 E 4th St
Chulada Grill Express,90019,(323) 954-7570,-1,$,131,5607 San Vicente Blvd
Hacienda Del Rey,90045,(310) 670-8588,-1,$$,253,8347 Lincoln Blvd
Clutch,90291,(310) 396-8749,-1,$$,225,427 Lincoln Blvd
Mi India Bonita Cafe,90022,(323) 267-8505,-1,$,92,4731 E Olympic Blvd
Mariscos Michoacan,,,-1,$,7,
Novacane Sports Bar & Grill,90058,(562) 396-2272,-1,$$,73,5812 S Santa Fe Ave
Tortas Ahogadas Ameca,90022,(323) 268-6636,-1,$,77,747 S Atlantic Blvd
La Cocina Restaurant L&F,90063,(323) 262-7790,-1,$,32,3425 E 1st St
The Carbon Grill,90035,(323) 283-9938,-1,$,20,1801 S La Cienega Blvd
Wendy’s Tortas,90031,(323) 224-1619,-1,$,83,2603 N Main St
Los Antojitos,90033,(323) 264-4750,-1,$,26,2122 E 1st St
Los Alcatraces Restaurant,90018,(323) 733-1379,-1,$,6,3773 S Western Ave
The Shrimp & Taco Stop,90034,(818) 641-7054,-1,$,15,9021 Exposition Blvd
Durango’s Tacos,91606,(818) 489-8111,-1,$,8,12808 Victory Blvd
Via-Mar Seafood Restaurant,90042,(323) 255-4929,-1,$,234,5111 N Figueroa St
Javier’s Tacos,90029,,-1,$,12,958 N Virgil Ave
Tacos Los Reyes,90019,(310) 307-9110,-1,$,4,3300 W Olympic Blvd
Birrieria Jalisco,90001,(323) 583-9322,-1,$,58,7673 Compton Ave
Burrito King Sunset,90026,(213) 484-9859,-1,$,215,2109 W Sunset Blvd
Paco’s Tacos,90045,(310) 645-8692,-1,$$,510,6212 W Manchester Ave
Lamberto’s Mexican Food,90044,(323) 778-5301,-1,$,47,894 W Manchester Avenue
Tacos La Guera,90006,(323) 781-5905,-1,$,19,Pico Blvd & Hobart Blvd
Costa Alegre Restaurant,90026,(213) 484-6121,-1,$$,152,1901 W Sunset Blvd
Mariscos El Guero Taco Truck & Seafood,90045,(323) 333-4740,-1,$,24,6000 W Manchester Ave
Baja Bud’s,90064,(310) 478-2770,-1,$,212,11205 National Blvd
La Morenita Restaurant,90031,(323) 221-1687,-1,$,11,2620 N Broadway
Sabores De Oaxaca,90034,(310) 559-7003,-1,$,39,6136 Venice Blvd
Las Cazuelas Restaurant & Pupuseria,90042,(323) 255-4719,-1,$,274,5707 N Figueroa St
El Ranchito Restaurant,90007,(213) 747-0443,-1,$,15,3401 S Main St
Cinco,90045,(310) 910-0895,-1,$$,368,7241 W Manchester Ave
Variedades Puebla,90023,(323) 945-3668,-1,$,6,Soto And Olympic
Maracas Cafe & Catering,90031,(323) 225-0506,-1,$,37,3300 N Broadway
Señorita’s Tamales,90034,(717) 382-6253,-1,,12,Palms Blvd / National Blvd
La Reyna Tacos,90029,,-1,$,25,Romaine St & Western
Armando’s Hot Food,90028,(323) 541-1140,-1,$,22,1277 N Western Ave
Mi Tierra Restaurant,90031,(323) 223-3324,-1,$$,29,2423 Daly St
Frida Mexican Cuisine,90024,(310) 209-0666,-1,$$,270,10853 Lindbrook Dr
Taco Express,90045,(310) 649-1513,-1,$,47,9200 Aviation Blvd
Red O,90046,(323) 655-5009,-1,$$$,1345,8155 Melrose Ave
Tacos Arandas,90003,,-1,$,25,337 E Florence Ave
Tacos Virginia,90006,(323) 268-9532,-1,$,29,4081 Whittier Blvd
Doña Inez Mexican Cuisine,90014,(213) 488-5128,-1,$,15,847 Santee St
Mariscos La Corita,90011,(323) 235-1152,-1,$$,59,4504 Avalon Blvd
Tacos El Sapo,90022,(323) 200-3711,-1,$,66,6250 E Olympic Blvd
Blvd Café,90022,(323) 307-0775,-1,$,39,4555 Whittier Blvd
El Flaco Tacos,90063,(323) 244-0983,-1,$,52,Downey Rd & 3rd St
La Canada Taqueria,90019,(323) 733-3401,-1,$,21,3131 W Pico Blvd
Benito’s Taco Shop,90025,(310) 442-9924,-1,$,334,11614 Santa Monica Blvd
Mary Alicia’s Mexican Restaurant,90063,(323) 269-0339,-1,$,32,3100 E 4th St
Flautas,90008,,-1,$,21,3650 W Martin Luther King Jr Blvd
Tacos Los Guichos,90003,,-1,$,52,Olive and Slauson
Sharky’s Woodfired Mexican Grill,90028,(323) 461-7881,-1,$,155,1716 N Cahuenga Blvd
Adrians Taco Trailer,90021,(323) 715-3735,-1,$,21,1000 S Mateo St
Tacos El Paisa,90032,(323) 223-8206,-1,$,56,5234 Valley Blvd
Taco Spot,90041,(323) 256-7001,-1,$,426,2006 Colorado Blvd
East Los Angeles Tacos,90015,(855) 352-8226,-1,$,10,953 Georgia St
Taco Plus,90034,(310) 204-1859,-1,$,192,9824 National Blvd
Tacos Super Gallito Truck,90024,(323) 868-7983,-1,$,166,Corner Of Santa Monica Blvd And Westwood
Lucy’s Drive In,90007,(213) 747-8919,-1,$,73,1300 W Washington Blvd
Margarita’s Place,90014,(213) 622-2663,-1,$,33,103 E 7th St
Sergio’s Tacos,90040,(323) 261-3364,-1,$,182,2216 S Atlantic Blvd
Los Compadres Restaurant,90012,(213) 626-1533,-1,$,16,633 N Spring St
Tamale Man,90032,(323) 221-5954,-1,$,151,3320 N Eastern Ave
El Pelon Tacos,90042,,-1,$,61,52 Ave York Blvd
Taqueria Mi Casita,90011,(323) 234-5230,-1,$,11,418 E Vernon Ave
Tommy Taco,90024,(310) 824-4114,-1,$,226,970 Gayley Ave
Bill’s Taco House 3,90043,(323) 295-4500,-1,$,86,3292 W Slauson Ave
La Serenata de Garibaldi,90064,(310) 441-9667,-1,$$,262,10924 W Pico Blvd
Taco Sinaloa Truck,90005,,-1,$,21,S Ardmore Ave & W 8th St
Taqueria Y Pupuseria El Savoy,90006,(213) 739-8550,-1,$,11,2439 James M Wood Blvd
Tamales Lilianas,90022,(323) 780-0989,-1,$,406,4629 E Cesar E Chavez Ave
La Parrilla,90033,(323) 262-3434,-1,$$,225,2126 E Cesar E Chavez Ave
King Taco,90022,(323) 264-4067,-1,$,767,4504 E 3rd St
Placita Cafe,90012,(213) 620-0774,-1,$,78,711 N Main St
Beto’s Tacos,90016,,-1,$,31,Jefferson & Redondo
Fat Burrito,90022,(323) 266-3514,-1,$,42,4504 Floral Dr
Tacos Chapalita,90031,,-1,$,78,2929 1/2 N Broadway
Las Islitas No 1,90001,(323) 234-8007,-1,$$,47,5875 Hooper Ave
Salvamex,90065,(323) 223-3914,-1,$,16,1910 Cypress Ave
Salsitas Picante Restaurant,90018,(323) 766-9145,-1,$,5,3026 W Jefferson Blvd
Leo’s Tacos Truck,90019,(323) 346-2001,-1,$,22,2400 W Pico Blvd
El Senor Taco,90001,(323) 582-4709,-1,$,43,1517 E Florence Ave
Golazo Restaurant,90037,(323) 235-0102,-1,$,6,245 W Martin Luther King Jr Blvd
Mary’s Taco Truck,90057,,-1,$,25,Northeast Corner of 6th and Rampart
Tacos Mexico,90014,(213) 489-1840,-1,$,32,312 W 7th St
Mama Chela’s Kitchen,90028,(323) 645-7828,-1,$,31,5907 Hollywood Blvd
Mama Chela’s Kitchen,90028,(323) 645-7828,-1,$,31,5907 Hollywood Blvd
Mando’s Family Restaurant,90042,(323) 254-8017,-1,$,58,6483 N Figueroa St
Tio Pepe,90023,(323) 264-6453,-1,$,15,3578 E 8th St
Ana Maria’s,90013,(213) 620-0477,-1,$,129,"317 S Broadway, Ste C 9-10"
Golfo De Fonseca Restaurant,90029,(323) 660-2812,-1,$,54,808 N Vermont Ave
Mariscos Linda,90023,(323) 261-9948,-1,$$,89,3667 E Olympic Blvd
Rudy’s Mexican Grill,90026,(213) 482-4890,-1,$,5,1263 W 2nd St
El Vaquero Restaurant,90032,(323) 441-8536,-1,$,34,4884 1/2 Huntington Dr S
Taco Bout It,90034,,-1,,10,2692 S La Cienega Blvd
El Paissa Mexican Grill,90037,(323) 846-0499,-1,$$,13,4092 S Broadway
Taco House # 3,90014,(213) 488-3446,-1,$,7,827 Santee St
Los Burritos,90027,(323) 665-5585,-1,$,157,4929 W Sunset Blvd
Sabor Mexicano,90019,(213) 380-1669,-1,,6,1151 W Venice Blvd
El Pescador Number 9,90042,(323) 255-8164,-1,$$,170,5230 N Figueroa St
Huarache Azteca,90027,(213) 265-5871,-1,$,7,1531 N Vermont Ave
Rodeo Mexican Grill,90026,(213) 483-8311,-1,$,268,1721 W Sunset Blvd
Fresh Corn Grill,90024,(310) 470-0414,-1,$$,298,1266 Westwood Blvd
Martha’s Kitchen,90013,(213) 625-8341,-1,$,10,507 E 4th Street
Metro Balderas,90042,(323) 478-8383,-1,$,64,5305 N Figueroa St
Juan23 Food Truck,90068,(323) 202-5701,-1,,9,3550 Cahuenga Blvd W
La Fuente No 3,90041,(323) 258-4303,-1,$$,158,2256 Colorado Blvd
Tres Palmas,90065,(323) 223-8866,-1,$$,35,2910 Division St
Taqueria Sanchez,90066,(310) 822-8880,-1,$,126,4541 S Centinela Ave
Mr. Fish & Mex Grill,90056,(323) 290-0801,-1,$$,29,4949 W Slauson Ave
Tortas Las Nuevas,90063,(323) 264-0678,-1,$,30,3701 E 1st St
CJ’s Cafe,90016,(323) 292-9221,-1,$$,149,3655 S La Brea Ave
El Pollo Sonora,91405,(818) 988-3452,-1,$,18,14522 Vanowen St
TacoFix,90042,(323) 739-6697,-1,$,138,5831 N Figueroa St
Say Fish Taco,CA,,-1,$$,66,
Qdoba Mexican Grill,90017,(213) 572-0344,-1,$,154,655 S Hope St
Qdoba Mexican Grill,90017,(213) 572-0344,-1,$,154,655 S Hope St
La Canasta Tortilleria,90023,(323) 269-2562,-1,$,18,4112 Whittier Blvd
La Valentina Mexican Grill,90047,(323) 541-9901,-1,$,28,1735 West Manchester Ave
La Imperial Tortilleria,90063,(323) 261-4151,-1,$,21,3717 E 1st St
Tacos La Mochomita,90038,,-1,$,10,5451 Sunset Blvd
El Burrito Jr,90019,(323) 939-5649,-1,$,33,1018 S La Brea Ave
La Corona Bar & Grill,91406,(818) 849-6485,-1,$$,61,16623 Sherman Way
Don Felix Taqueria,90066,(310) 398-4979,-1,$,10,3987 Sawtelle Blvd
Carrillos Restaurant,90003,(323) 759-5216,-1,$,6,254 W Florence
Taqueria La Que Si Llena,90063,(323) 261-1864,-1,$,38,3630 E Cesar E Chavez Ave
Ricos Tacos El Tio,90044,,-1,$,15,6055 S. Vermont Ave
La Poblanita,90189,(213) 984-0078,-1,$,22,3051 W 7th St
Tacos El Unico,90043,(323) 759-2318,-1,$,51,6650 Crenshaw Blvd
The Family Mexican & Soul Food Restaurant,90003,(323) 826-8943,-1,$$,38,6300 S Figueroa St
Lucy’s El Adobe Cafe,90038,(323) 462-9421,-1,$$,214,5536 Melrose Ave
Villa Sombrero,90042,(323) 256-9014,-1,$$,155,6101 York Blvd
Mr Churro,90012,(213) 680-9036,-1,$,378,12 E Olvera St
El Huitlacoche Restaurant Mexican Food,90021,(213) 749-0630,-1,$,8,1403 Hooper Ave
BS Taqueria,90015,,-1,$$,22,1111 S Figueroa St
El Paladar Oaxaqueno Taco Truck,90025,(310) 691-0138,-1,$,122,11654 Santa Monica Blvd
Elvirita Cemitas Poblanas,90063,(323) 881-0428,-1,$,74,3010 E 1st St
Lucy’s Drive In,90019,(323) 938-4337,-1,$,282,1373 S La Brea Ave
La Cocina del Sereno,90032,(323) 332-2230,-1,$,38,4989 Huntington Dr
Leo’s Tacos Truck,90026,(323) 346-2001,-1,$,104,415 Glendale Blvd
Zamora Brothers,90033,(323) 227-6944,-1,$,25,1503 E Cesar E Chavez Ave
Loteria Grill,90036,(323) 930-2211,-1,$$,636,6333 W 3rd St
El Cihualteco,90011,(213) 748-2519,-1,$,12,2325 S San Pedro St
Tortilleria La California,90065,(323) 221-8940,-1,$,16,2241 Cypress Ave
El Sazon Oaxaqueno,90066,(310) 391-4721,-1,$,60,12131 Washington Pl
Torta Company,90017,(213) 438-6782,-1,$$,55,735 S Figueroa St
Rubens Tacos,90034,(310) 343-9200,-1,$,89,10113 Venice Blvd
Tacos El Morro,90023,(323) 282-1473,-1,$$$$,2,Corner of Whittier and Albertine
Sabor Latinos,90029,(323) 663-1100,-1,$,13,4908 Fountain Ave
Taquero Mucho,90004,(323) 913-1572,-1,$,28,4165 Beverly Blvd
Ramona’s Mexican Food Products,90016,(323) 596-2301,-1,$,56,3728 Crenshaw Blvd
Tacos Como En El D.F. Taco Truck,90018,(310) 948-4714,-1,$,12,2431 W Washington Blvd
Mi Tierra Restaurant,90022,(323) 726-9152,-1,$,22,5949 Whittier Blvd
Señor Fish,90012,(213) 265-7544,-1,$$,39,155 S Main St
TacoManiaco,90048,,-1,$,22,10400 Aviation Blvd
Chiquis Tacos,90004,(323) 907-8108,-1,$,14,5080 Melrose Ave
El Mercado de Los Angeles,90063,(323) 262-4507,-1,$$,215,3425 E 1st St
La Estrella Taco Truck,90041,(323) 268-6897,-1,$,109,Highland View Ave & Colorado Blvd
California Mexican Grill,90064,(310) 473-0501,-1,$,44,11106 W Olympic Blvd
Señor Fish,90026,(213) 483-0161,-1,$$,169,1701 W Sunset Blvd
Baja Bud’s,90025,(310) 477-2885,-1,$,87,11819 Wilshire Blvd
Kelly’s Cafe,90014,(213) 683-0770,-1,$,6,606 S Olive St
El Gallo Grill,90022,(323) 980-8669,-1,$$,132,4533 E Cesar E Chavez Ave
Mi Ciudad,90065,(323) 342-9280,-1,$,9,4017 N. Figueroa St
Tamara’s Tamales,90066,(310) 305-7714,-1,$,139,13352 Washington Blvd
Las Anitas Restaurant,90012,(213) 623-1153,-1,$$,113,26 Olvera St
Los Burritos,90026,(213) 977-9102,-1,$,51,1312 Echo Park Ave
Cabo Wabo Cantina,90028,(323) 860-1883,-1,$$,280,6801 Hollywood Blvd
Acapulco Mexicatessen,90022,(323) 266-0267,-1,$,10,929 S Kern Ave
La Cemita Poblana,90001,(323) 581-1100,-1,$,15,1114 E Firestone Blvd
Right Away 231,90015,(213) 536-5517,-1,$,31,231 Venice Blvd
Tacos El Patio,90029,(323) 957-0461,-1,$,48,1157 N Western Ave
Tacos Los Carnales,90011,(323) 846-1135,-1,$,20,4370 S Central Ave
Hecho En Mexico,90032,(323) 226-0010,-1,$$,146,4976 Huntington Dr S
El Pollo Grande,90015,(213) 749-4573,-1,$,10,1051 W Washington Blvd
Super Tortas DF,90011,(323) 351-8379,-1,$,92,1098 E 41st St
Tacos La Fonda,90065,(323) 221-0313,-1,$,35,2135 N San Fernando Rd
Pena’s Tacos,91040,(818) 433-8634,-1,$,104,8319 Foothill Blvd
Tire Shop Taqueria,90011,,-1,$,112,4069 S Avalon Blvd
Venice Fish Tacos and Smoothies,90291,,-1,$,35,1701 Ocean Front Walk
Dona Felix Restaurant,90019,(323) 965-9350,-1,$,8,5405 Venice Blvd
Taqueria Sanchez,90066,,-1,$,69,4502 Inglewood Blvd
Cabo Cantina,90028,(323) 366-2565,-1,$$,464,6669 Hollywood Blvd
CJ’s Cafe,90019,(323) 936-3216,-1,$,392,5501 W Pico Blvd
El Antojito Grill,90061,(323) 757-6148,-1,$,41,12730 S Figueroa St
Provecho,90042,(323) 256-7118,-1,$,5,6901 N Figueroa St
Cemitas Poblanas Juquilita,90063,(323) 261-0390,-1,$,26,532 S Lorena St
Tacos Guanajuato,90033,(323) 807-9738,-1,$,6,2914 E 4th St
Loteria Grill,90017,(213) 438-0200,-1,$$,110,735 S Figueroa St
La Bamba Salvadorean & Mexican Food,90004,(323) 906-8614,-1,$,4,4281 Beverly Blvd
Tortas Ahogadas,91601,(818) 506-6473,-1,$,9,5938 Vineland Ave
El Borrego De Oro,90023,(323) 780-1132,-1,$,12,2808 E Washington Blvd
El Taco Feliz,90065,(323) 494-5478,-1,$,26,
Leo’s Tacos Truck,90028,(323) 346-2001,-1,$,14,5525 Sunset Blvd
Tacos El Güerro,90023,(323) 707-3929,-1,$,15,1414 S Atlantic Blvd
Mariscos El Gringo,90016,(323) 737-3977,-1,$$,85,4209 W Washington Blvd
El Sonsonateco,90018,(323) 730-1241,-1,$,10,2171 W Washington Blvd
My 5 Angels,90071,,-1,$,10,400 S Grand Ave
Antojitos DF,90023,(323) 264-4944,-1,$,14,4003 E Olympic Blvd
Mi Lindo Nayarit Mariscos,90001,(323) 589-5109,-1,$$,109,1020 E Florence Ave
Paco Taco,90034,(323) 317-2282,-1,,4,10871-10899 Venice Blvd
La Esquina Restaurant,90065,(323) 221-1571,-1,$,10,3301 Division St
Cemitas La China Poblana,90023,(323) 263-8310,-1,$,126,3568 Whittier Blvd
Little Mexico Seafood Restaurant,90022,(323) 780-9848,-1,$$,61,4937 Whittier Blvd
Avenue 2 Grill,90010,(213) 385-2636,-1,$,91,3456 Wilshire Blvd
Los Girasoles Mexican Grill,90016,(323) 373-9670,-1,$,13,2851 Crenshaw Blvd
Tacos El Capitan,90023,,-1,$,27,3750 E Olympic Blvd
La Sirena Restaurant,90023,(323) 266-0278,-1,$$,26,4226 E Olympic Blvd
El Taco Mexicano No 2,90011,(323) 233-1677,-1,$,36,1300 E Vernon Ave
Cemitas Poblanas,90011,(323) 232-5294,-1,$,9,338 E 51st St
Campos Tacos,90066,(310) 398-6817,-1,$,60,11620 Venice Blvd
Manoly’s Bakery,90025,(310) 473-0622,-1,$,36,11771 Santa Monica Blvd
Taco Bravo,90015,(213) 749-0853,-1,$,17,1400 W Pico Blvd
Cano’s Mexican Restaurant,90003,(323) 667-7762,-1,$$,2,258 W Manchester Ave
Nina’s Food,90033,(323) 915-8242,-1,$,7,400 S Soto St
Mariscos Chente,90066,(310) 390-9241,-1,$$,214,4532 S Centinela Ave
Rodolfo’s,90012,(213) 625-4336,-1,$,35,E-5 Olvera St
Ramona’s Mexican Food Products,90003,(323) 752-4191,-1,$,50,6900 S San Pedro St
"Tacos A Mano, Taco Stand",90021,(323) 921-4561,-1,$,9,1666-1898 McGarry St
King Taco,90065,(323) 223-2595,-1,$,233,1118 Cypress Ave
La Playita,90031,(323) 343-0945,-1,$,62,2200 N Broadway
La Estrella Taco Truck,90042,,-1,$,269,York Blvd
Lupe’s Lunch Room,90023,(323) 267-8623,-1,$,15,1198 Mirasol St
Puro Sinaloa,90001,,-1,$,5,6400 S Central Ave
Tortas Ahogadas Los Tripones,91606,(818) 821-8077,-1,$,14,6102 Vineland Ave
El Bronco Taqueria,90019,(323) 939-7026,-1,$,14,5427 Venice Blvd
Jose Bernstein’s,90024,(310) 208-4992,-1,$,268,935 Broxton Ave
Tacos Listo,90007,(213) 570-1822,-1,$,5,W 30th St
La Blanquita Carniceria,90063,(323) 265-0020,-1,$$,11,4136 E Cesar E Chavez Ave
Antojitos Mexicanos Las Palmas,90041,,-1,$,6,5047 Eagle Rock Blvd
Toño’s Tacos,90022,(323) 261-0098,-1,$,16,4300 Cesar Chavez Ave
Cemitas Poblanas Don Adrian,91401,(818) 786-1543,-1,$,20,6524 Van Nuys Blvd
Marcelino’s Cafe,90031,(323) 221-5444,-1,$$,4,2119 N Broadway
La Serenata De Garibaldi,90033,(323) 265-2887,-1,$$,293,1842 E First St
Pescaderia El Guero Fish Market,90065,(323) 224-8027,-1,$,9,3520 N Figueroa St
Ave 27 Taco Truck,90065,,-1,$,7,635 W Ave 27
Ave 27 Taco Truck,90065,,-1,$,7,635 W Ave 27
El Pajonal,90029,(323) 668-0517,-1,$,30,1133 N Vermont Ave
Super Antojitos Mexicanos 2,90040,(323) 728-4944,-1,$,26,7518 E Slauson Ave
Romans Pizza,90004,(213) 386-9099,-1,$,55,240 N Virgil Ave
Tacos El Bronco,90001,(323) 587-3488,-1,$$,9,8001 S Central Ave
Mi Teresita Taco Truck,90029,,-1,$,27,1174 Western Blvd
Levon’s Quality Food,90027,(818) 335-6803,-1,$,3,4760 Sunset Blvd
Los Pinos Market,90032,(323) 225-2594,-1,$,22,4822 Huntington Dr S
El Flamin Taco,90026,,-1,$,143,2100 Sunset Blvd
Tacos Oaxaca,90023,(323) 532-3375,-1,$,17,4100 Whittier Blvd
Mom’s Tamales,90031,(323) 226-9383,-1,$,238,3328 Pasadena Ave
Pata Salada,90036,(323) 988-3744,-1,$$,24,672 S La Brea Ave
El Taquito,90032,(323) 223-1649,-1,$,66,5053 Huntington Dr N
Taco Pete,90059,(323) 569-5164,-1,$,48,12007 S Central Ave
Mi Tierra #2,91402,(818) 893-8256,-1,$,42,13762 Roscoe Blvd
Carnitas El Veneno,90063,(323) 264-4762,-1,$,41,541 S Indiana St
Maria’s Tortillas,90045,(310) 670-2645,-1,$,24,5606 W Manchester Avenue
Plaza Grill Cafe,90071,(213) 624-6801,-1,$,30,505 S Flower St
Holy Moly Truck,91343,(818) 577-5665,-1,$,35,
Gus’s Lunch Box,90039,(213) 400-8775,-1,$,92,2320 Fletcher Dr
Good Grill,90015,(213) 749-2345,-1,$$,17,210 E Olympic Blvd
Mi Ranchito,90033,(323) 392-6265,-1,$,4,2325 E 1st St
La Lupita,90033,(323) 265-1456,-1,$$,10,2211 E Cesar E Chavez Ave
Tacos El Gavilan Taco Truck,90003,,-1,$,45,Corner of Broadway & Slauson
Acapulco Mexican Restaurant Y Cantina,90027,(323) 665-5751,-1,$$,183,4444 W Sunset Blvd
Aires Oaxaqueños,90064,,-1,$,5,11780 W Pico Blvd
Raul’s Grill,90006,(213) 383-1980,-1,$,19,1011 S Alvarado St
Restaurante El Sinaloense,90033,(323) 268-3322,-1,$$,7,2702 E Cesar E Chavez Ave
Tacos El Chingon,90058,(323) 963-1096,-1,$,15,Intersection of Alameda and Martin Luther King Jr
El Siete Mares,90026,(323) 664-4604,-1,$,282,3131 W Sunset Blvd
Sandra’s Tamales,90022,(323) 722-2961,-1,$,107,5390 Whittier Blvd
Marlin Restaurant,90047,(323) 753-3043,-1,$,15,1855 W. Manchester Ave
Chano’s,90031,(323) 276-7981,-1,$,113,3309 N Mission Rd
El Tauro Taco Stand,90020,(323) 371-2866,-1,$,8,7st And Magnolia
Torito Oaxaqueno,90057,(213) 483-4903,-1,$,5,2005 W 8th St
El Tauro Tacos,91606,,-1,$,26,3100 W Sunset Blvd
La Adelita Food,90015,(213) 487-0176,-1,$,60,1287 S Union Ave
Cilantro Fresh Mexican Grill,90067,(310) 277-0721,-1,$,29,1940 Century Park E
Fuente Restaurant,90044,(323) 971-1854,-1,$,11,5916 S Vermont Ave
Rancho Park Gardens Restaurant,90064,(310) 839-7750,-1,$,8,10460 W Pico Blvd
Guerrero Taco,90014,(213) 624-8355,-1,$,4,803 S Broadway
Dona Ana’s Kitchen,90061,(323) 242-2231,-1,$,7,11313 S Avalon Blvd
Angelica’s Mexican Food,90020,(323) 732-2554,-1,$,11,W 5th St Just E of Western
Leo’s Tacos,90041,,-1,$,328,4300 Eagle Rock Blvd
