ID,shop name,postal code,phone number,street address,yelp star,yelp price,yelp number of reviews,advisor star,advisor price,advisor number of reviews
1301,zinc cafe & market,90013,3238255381,580 mateo st,$$,895,4.5,$$ - $$$,36
1302,cafe dulce,90012,2133469910,134 japanese village plz,$,1681,4.5,$,29
1303,demitasse,90012,2136139300,135 s san pedro st,$$,815,4.5,$$ - $$$,27
1304,jist cafe,90012,2137922116,116 judge john aiso st,$$,720,4.5,$$ - $$$,21
1305,caffe primo,90017,2138955012,612 s flower st,$$,379,4,$$ - $$$,24
1306,cherry pick cafe,90012,2136870700,208 s hill st,$,136,4,$,21
1307,elysee bakery & cafe,90024,3102086505,1099 gayley ave,$$,424,4,$$ - $$$,25
1308,cafe midi,90036,3239399860,148 s la brea ave,$$,214,4.5,$$ - $$$,21
1309,proof bakery,90039,3236648633,3156 glendale blvd,$$,598,4.5,$$ - $$$,21
1310,roosevelt cafe,90027,3236740000,2650 n vermont ave,$$,48,4,$$ - $$$,20
1311,bloom cafe,90019,3239346900,5544 w pico blvd,$$,649,4.5,$$ - $$$,21
1312,stamp proper foods,90027,3239535181,4500 los feliz blvd,$$,176,4.5,$$ - $$$,10
1313,stumptown coffee,90021,8557113385,806 s santa fe ave,$$,589,4.5,$,12
1314,antigua bread,90032,3232767820,5597 huntington n dr,$,195,4.5,$,17
1315,stir market,90036,3238798283,7475 beverly blvd,$$,295,4.5,$$ - $$$,15
1316,kachi deli cafe & grill,90017,2134824553,1055 wilshire blvd,$$,196,5,,7
1317,paper or plastik cafe,90019,3239350268,5772 w pico blvd,$$,762,4,$,19
1318,cafe chez marie,90025,3104752949,10681 santa monica blvd,$$,242,4,$$ - $$$,18
1319,g&b coffee,90013,2132657718,324 s hill st,$$,579,4,$,26
1320,the village bakery and cafe,90039,3236628600,3119 los feliz blvd,$$,821,4.5,$$ - $$$,17
1321,blacktop coffee,90013,2135998496,826 e 3rd st,$$,268,4.5,,8
1322,undergrind cafe,90034,3107306392,2713 s robertson blvd,$,290,5,$,7
1323,the oaks gourmet,90068,3238718894,1915 n bronson ave,$$,563,4,$$ - $$$,24
1324,black dog coffee,90036,3239331976,5657 wilshire blvd,$,246,4.5,,9
1325,kc's crepes cafe,90045,3103489697,8320 lincoln blvd,$,610,4.5,$,10
1326,peet's coffee,90024,3109548191,1154 westwood blvd,$,152,4.5,$,17
1327,found coffee,90041,3232065154,1355 colorado blvd,$,213,5,,3
1328,stir crazy coffee shop,90038,3239344656,6903 melrose ave,$,274,5,$$ - $$$,4
1329,cafe glace,90024,3104788080,1441 westwood blvd,$,186,4.5,,5
1330,volcano tea house,90025,3104455326,2111 sawtelle blvd,$,1095,5,$,12
1331,hollywood rock cafe,90028,3233452600,6511 hollywood blvd,$,37,4,$$ - $$$,15
1332,peet's coffee,90025,3109548558,1854 westwood blvd,$,111,4.5,$,12
1333,coffee commissary,90046,3237821465,801 n fairfax ave,$$,588,4.5,$$ - $$$,16
1334,watts coffee house,90002,3232494343,1827 e 103rd st,$,129,4.5,$,6
1335,pico cafe,90035,3103859592,8944 w pico blvd,$$,62,4,$$ - $$$,13
1336,c+m coffee and milk at lacma,90036,3238574761,5905 wilshire blvd,$$,150,4,$,9
1337,bourgeois pig,90028,3234646008,5931 franklin ave,$,667,4,$$ - $$$,22
1338,paradocs coffee and tea,90019,3239652158,1032 s fairfax ave,$,256,5,,2
1339,brasil kiss coffeebar,90017,2137855131,1010 wilshire blvd,$,92,5,,1
1340,balconi coffee company,90064,3109060267,11301 w olympic blvd,$$,646,5,,4
1341,normandie pate,90016,3239395528,3022 s cochran ave,$,18,4.5,,3
1342,normandie bakery,90016,3239395528,3022 s cochran ave,$$,100,4.5,,3
1343,batavia by barista society,90071,2134443389,"633 w 5th st, 2nd fl",$$,171,4.5,,6
1344,kreation organic kafe & juicery,90048,3237821777,8428 w 3rd st,$$,134,4,,5
1345,mustard seed café,90027,3236600670,1948 hillhurst ave,$$,470,4,$$ - $$$,22
1346,"maison richard restaurant, café & french bakery",90046,3236557777,707 n stanley ave,$$,205,4,$$ - $$$,32
1347,made by dwc cafe & gift boutique,90013,2132132881,438 s san pedro st,$,43,4.5,,2
1348,fix coffee,90026,3232848962,2100 echo park ave,$,316,4.5,$$ - $$$,8
1349,café tropical,90026,3236618391,2900 w sunset blvd,$,483,4.5,$$ - $$$,13
1350,café de leche,90042,3235516828,5000 york blvd,$,441,4,,5
1351,winsome,90012,2134151818,1115 sunset blvd,$$,190,3.5,$$ - $$$,10
1352,aeirloom bakery,91602,8187541955,10550 riverside dr,$$,366,4,,15
1353,graffiti sublime coffee,90036,,180 s la brea ave,$$,702,3.5,$$ - $$$,11
1354,broome street general store,90039,3235700405,2912 rowena ave,$$,165,4,,6
1355,los angeles police revolver & athletic club cafe - temp. closed,90012,3232215222,1880 academy dr,$,39,2.5,$$ - $$$,2
1356,delicious arts,90064,4242562006,10581 1/2 w pico blvd,$$,73,-1,,-1
1357,james' garden cafe,90024,3104437744,10877 wilshire blvd,$,6,-1,,-1
1358,arctic hotspot bakery & cafe,90033,3232647912,2509 e 4th st,$,135,-1,,-1
1359,bulletproof coffee,90013,2132657040,300 s santa fe ave,$,25,-1,,-1
1360,cafe giverny,90004,2136370204,252 s oxford ave,$,77,-1,,-1
