shop name,postal code,phone number,star,price,number of reviews,street address
Feng Mao Mutton Kabab,,+1 323-935-1099,5.0,,4,3901 W. Olympic Blvd
Khun Dom Restaurant,90029-3342,+1 323-663-1086,4.5,,2,4681 Melrose Ave
Hashi,90012-4209,+1 213-617-0237,4.5,,4,442 E 2nd St
o b bear,90005,+1 213-480-4910,4.0,$$ - $$$,5,3002 W 7th St
Sumo Asian Buffet and Grill,91367-2401,+1 818-887-2688,4.0,$,7,21610 Victory Blvd
Shophouse Southeast Asian Kitchen,90028-7317,+1 323-462-2856,4.0,$,23,6333 Sunset Boulevard
Meizhou Dongpo,,+1 310-788-0120,3.5,$$ - $$$,21,Santa Monica Blvd
Sushi House of Taka,91403-2916,+1 818-784-8777,4.5,,12,4627 Van Nuys Blvd
So Kong Dong,90006-2697,+1 213-380-3737,4.5,,5,2716 W Olympic Blvd Ste 104
Aura Thai Hollywood,90027-6023,+1 323-906-9914,4.0,$,7,1415 N Vermont Ave
Hamjipark,90020,+1 213-365-8773,4.5,$$ - $$$,15,3407 W 6th St
Le Oriental Bistro,90028-4404,+1 323-462-3388,4.0,$,44,1710 N Highland Ave
Mitsuru Cafe,90012-3908,+1 213-613-1028,4.0,,22,117 Japanese Village Plaza Mall
Manna Resturant,90015-2201,+1 213-745-7805,3.5,,11,141 West 11th Street
A and W Seafood Restaurant,91328,+1 818-882-6668,4.0,$$ - $$$,14,9306 Reseda Boulevard
Tuk Tuk Thai,90035,+1 310-860-1872,4.0,$$ - $$$,20,8875 W Pico Blvd
Bud Namu Korean BBQ,90005-2411,+1 213-385-9292,4.5,,7,809 S Ardmore Ave
Jasmine Hana Sushi & Thai,90732,+1 310-831-7000,4.0,$$ - $$$,15,114 N Gaffey St
Prince,90005,+1 213-389-1586,4.5,,7,3198 1/2 W 7th St
Taiko,90049-5133,+1 310-207-7782,4.0,$$ - $$$,14,11677 San Vicente Blvd Ste 302
88 Chinese & Sushi,91411-2915,+1 818-997-7118,4.0,,17,5658 Sepulveda Blvd
Pimai Restaurant,90028-5609,+1 323-461-7841,4.0,$,18,5833 Franklin Avenue
Foo-Chow Restaurant,90012-1714,+1 213-485-1294,4.0,$$ - $$$,24,949 North Hill Street
Chunju Han-il Kwan,90020-2566,+1 213-480-1799,4.0,$$ - $$$,8,3450 W 6th St Ste 106
Western Doma Noodles,90004-2600,+1 323-871-1955,4.0,,10,429 North Western Avenue
Chao Krung Thai Restaurant,90036-2110,+1 323-939-8361,4.0,$$ - $$$,17,111 N Fairfax Ave
Ramayani Westwood,90024-5607,+1 310-477-3315,4.0,$$ - $$$,24,1777 Westwood Blvd
Shiki By Tanaka,91604-2430,+1 818-487-3938,4.5,$$ - $$$,20,12745 1/2 Ventura Blvd
Rice Bar,90014-1601,+1 213-807-5341,4.5,,4,419 W 7th St
Chan Dara Larchmont,90004-3012,+1 323-467-1052,4.0,$$ - $$$,23,310 N Larchmont Blvd
Pho Cafe,,+1 213-413-0888,4.0,$,37,2841 W Sunset Blvd
Green Apple China Bistro,91604,+1 818-980-5888,4.0,$$ - $$$,25,"12265 Ventura Blvd, Ste 112"
Mandarin Deli Restaurant,91324-2927,+1 818-993-0122,4.0,$,11,9305 Reseda Blvd
Wat Dong Moon Lek Noodle,90029-2226,+1 323-666-5993,5.0,,5,4356 Fountain Ave
Hong Galbi,90006-2422,+1 213-500-3139,4.5,,3,3132 W Olympic Blvd
Crazy Tokyo Sushi,91356-4202,+1 818-345-0838,4.0,$$ - $$$,14,18406 Ventura Blvd
Green Leaves Vegan,90027-4442,+1 323-664-2345,4.5,$,15,1769 Hillhurst Ave
Bodhi Kosher Thai,90035,+1 310-248-2777,4.0,$$ - $$$,14,9303 W Pico Blvd
Koraku Restaurant,90012-4221,+1 213-687-4972,3.5,$,27,314 E 2nd St
Korean Kitchen Hibachi Barbeque,90012,+1 213-680-1039,4.0,$,10,135 Japanese Village Plaza Mall
Bibigo,90024-2803,+1 310-824-0011,4.0,$,20,1091 Broxton Ave
Hyakumi Noodle Station,91423-3700,+1 818-783-0984,4.5,$,6,13608 Ventura Blvd
Ike Sushi,90028-5496,+1 323-856-9972,4.5,$$ - $$$,31,6051 Hollywood Blvd Ste 105
Apey Kade,,+1 818-609-7683,4.5,,4,19662 Ventura Blvd.
Gen Korean BBQ House,91324-1454,+1 818-709-3932,4.0,,8,10151 Reseda Blvd
Bar Hayama,90025-5532,+1 310-235-2000,4.5,$$ - $$$,29,1803 Sawtelle Blvd
Wasabi Japanese Noodle House,90010-2204,+1 213-341-0999,4.0,,7,3444 Wilshire Blvd
Venice Ramen,90292,3104488886,4.0,$,13,515 Washington Boulevard
Grandma Kims Family Diner,91304-2344,+1 818-346-1590,4.0,,8,8384 Topanga Canyon Blvd
Jun Won,90005-1978,+1 213-383-8855,4.5,$$ - $$$,7,3100 West 8th Street
Formosa Cafe,90046-5802,+1 323-850-9050,4.0,$$ - $$$,18,7156 Santa Monica Blvd
Ramen Nippon,91335-4265,+1 818-345-5946,4.0,,16,6900 Reseda Blvd Ste B
Talesai,90069-1828,+1 310-275-9724,4.0,$$ - $$$,21,9043 W Sunset Blvd
Hop Woo BBQ & Seafood Restaurant,90012,+1 213-617-3038,3.5,$$ - $$$,38,845 N. Broadway
Sushi Eyaki,90036,+1 323-930-2636,4.5,,14,5040 Wilshire Blvd
Dragon Street,91601-4223,18185055055,4.5,$,4,5001 Lankershim Blvd
Three Flames Mongolian Bar-b-q,90045-4416,+1 310-641-6868,4.0,$,9,5608 W Manchester Ave
Sam Woo Chinese BBQ,90012,+1 213-687-7238,4.0,$,30,"803 N. Broadway, #807"
Dan Sungsa,90020-2202,+1 213-487-9100,4.0,$$ - $$$,9,3317 W 6th St
Mikado Restaurant,91607-3411,+1 818-763-1963,4.0,$$ - $$$,30,12600 Riverside Dr
Thai Talay,90045-2415,+1 310-670-3055,4.0,$$ - $$$,34,8411 Lincoln Blvd
Chan Dara,90064-1333,+1 310-479-4461,4.0,$$ - $$$,20,11940 W Pico Blvd
Izakaya Sushi Ran,91602-2319,+1 818-623-0567,4.0,$$ - $$$,14,10658 Riverside Dr
Gushi,90024-2806,+1 310-208-4038,4.0,,16,978 Gayley Ave
Star BBQ,90005,+1 213-389-9292,4.0,$$ - $$$,7,601 S Ardmore Ave
Khan Shabu Shabu,90004-4127,+1 323-465-6688,4.0,$$ - $$$,8,210 N Western Ave Ste 103
Wacky Wok,90045-3603,,4.0,$,13,8919 S Sepulveda Blvd
Star King Bbq,90010,+1 213-384-5464,4.5,,3,"3807, Wilshire Boulevard"
Destini Cafe,90293-7705,+1 424-228-2140,4.0,$$ - $$$,9,423 Culver Blvd
Palsaik Samgyupsal Korean BBQ,90005-3302,,4.5,,7,863 S Western Ave
Midori Sushi Restaurant,91316-4128,+1 818-995-0888,4.0,$$ - $$$,34,17047 Ventura Blvd
Ombu Grill,90020-4103,+1 213-637-0262,4.5,,2,400 S Western Ave # 104
Gyu-Kaku Japanese Bbq,,+1 818-888-4030,3.5,$$ - $$$,18,6600 Topanga Canyon Blvd
India's Tandoori,90025-6619,+1 310-268-9100,4.0,$$ - $$$,15,11819 Wilshire Blvd
Hiko Sushi,90064-3921,+1 310-473-7688,4.5,$$$$,22,11275 National Blvd
Galbi King,90064-3921,,4.0,$,14,11267 National Blvd
Chang's,90049,+1 310-207-2295,3.5,,14,11726 San Vicente Boulevard
Tofu Ya,90025-6229,+1 310-473-2627,4.0,$,20,2021 Sawtelle Blvd
Noodle Planet,90024-3412,+1 310-208-0777,3.5,$,20,1118 Westwood Blvd
Torafuku,90064-2112,+1 310-470-0014,4.0,$$ - $$$,18,10914 W Pico Blvd
California Roll Factory,90025-2907,+1 310-996-2366,4.0,$$ - $$$,22,11629 Santa Monica Blvd
Gingergrass,90039-3209,+1 323-644-1600,4.0,$$ - $$$,69,2396 Glendale Blvd
Fresh Korean Barbeque,91406-3510,+1 818-758-9545,4.0,,5,17623 Sherman Way
So Hyang Korean Restaurant,90010-1901,+1 213-385-5600,4.0,$$$$,6,3435 Wilshire Blvd
Kalesa Grill,,,4.5,,2,20171 Saticoy St
Honey Pig,90005-2514,+1 213-380-0256,4.0,$$ - $$$,26,3400 W 8th St
Ramen by Omae,91423-2606,+1 818-784-8981,4.0,,9,14425 Ventura Blvd
Restaurant 2117,90025-6200,+1 310-477-1617,4.0,$$ - $$$,26,2117 Sawtelle Blvd
Tamashii Ramen House,91601-4155,+1 818-980-2388,4.0,$,7,11024 Magnolia Blvd
Torung Restaurant,90028-6813,+1 323-464-2750,4.0,$,21,5657 Hollywood Blvd
Koji's Sushi and Shabu Shabu,90028-6102,+1 323-871-0200,4.0,,50,6800 Hollywood Blvd
Myung Dong Noodle House,90005,+1 213-251-1066,4.0,,2,698 Irolo St
Hangari Kalgooksoo,90020-2556,+1 213-388-2326,4.0,,6,3470 W 6th St
Kyochon Chicken,90020-3901,+1 213-739-9292,4.0,$,21,3833 W 6th St
First Szechuan Wok,90024-3028,+1 310-208-7785,3.5,,15,10855 Lindbrook Dr
Noodle Monster,91607-4940,+1 818-769-7669,4.5,,3,5219 1/2 Laurel Canyon Blvd
Zencu Sushi and Grill,90012-4250,+1 213-687-7780,3.5,$$ - $$$,15,319 E 2nd St Ste 206
Yongsusan,90006-1611,+1 213-388-3042,4.0,$$$$,9,950 S Vermont Ave
Pho 2000,90004-4107,+1 323-461-5845,4.0,$,25,215 N Western Ave
Bang Na Thai Fusion,90012-2836,+1 323-698-6569,4.0,$$ - $$$,4,637 N Spring St
Chi Dynasty,90027-4407,+1 323-667-3388,4.0,$$ - $$$,30,1813 Hillhurst Ave
Jollibee,90041-1088,+1 323-258-5664,4.0,$,10,2700 Colorado Blvd
Wako,90006,231-387-WAKO,4.0,$$ - $$$,6,2904 W. Olympic Blvd
ABC Seafood,90012-2822,+1 213-680-2887,3.5,$,17,708 New High St
Thai Dishes,90045-3801,+1 310-342-0046,3.5,$$ - $$$,20,6234 W Manchester Ave
Hop Woo,90064-1806,+1 310-575-3668,4.0,,19,11110 W Olympic Blvd
Mayflower Seafood Restaurant,90012-2836,+1 213-628-0116,3.5,,19,679 N Spring St
Pho So 1,91411-1300,+1 818-989-6377,3.5,,23,6450 Sepulveda Blvd
O Dae San Korean BBQ Restaurant,90006-2635,+1 213-383-9800,3.5,$$ - $$$,15,2889 W Olympic Blvd
Twin Dragon,90035-2412,+1 310-657-7355,3.5,$$ - $$$,23,8597 W Pico Blvd
Sonagi Korean BBQ,,+1 213-973-9292,4.0,$$ - $$$,1,2585 W Olympic Blvd
Point Point Joint Restaurant,90010-3315,+1 213-384-8876,4.0,$,1,3959 Wilshire Boulevard
Ramen Hayatemaru,90064-1420,+1 310-444-7555,4.0,,1,11678 W Olympic Blvd
Star Chicken,,,4.0,,1,The Promenade at Howard Hughes Center
Olympic Noodle House,90019-3257,+1 323-931-0007,4.0,,4,4008 West Olympic Boulevard
Little Xian,90007-1589,+1 323-730-0133,4.0,$$ - $$$,1,1666 1/2 W Adams Blvd
Creme Caramel LA,91411-3339,+1 818-949-8352,4.0,$,1,14849 Burbank Blvd
Lory Restaurant,90027-5813,+1 323-666-9631,4.0,,1,4963 W Sunset Blvd
Cafe B,90020,+1 213-365-1222,4.0,,1,3465 W 6th St
Mu Dung San,90006,,4.0,$$ - $$$,2,1040 S Western Ave
Han Kook Soondae,90005-3193,+1 213-380-0020,4.0,,1,730 South Western Avenue
Plato,90005-2518,+1 213-383-1984,4.0,,1,3474 W 8th St
Little Ongpin-Sunset,90027-5840,+1 323-644-1738,3.5,,2,5050 West Sunset Boulevard
Taj Palace,90272,+1 310-454-0988,4.0,,8,15200 W Sunset Blvd Ste 112
Toluca Garden Chinese Restaurant,91602-2537,+1 818-980-3492,3.5,,15,10000 Riverside Dr
Tokyo Delve's,91601-3111,+1 818-766-3868,3.5,$$ - $$$,27,5239 Lankershim Blvd
Man Soo Korean BBQ,90005-2515,+1 213-388-9494,4.0,,3,3423 W 8th St # 3429
Tokyo Sakura & Noodles,90013-1740,+1 213-613-1003,4.0,,13,333 S Alameda St
Nak Won House,90006-2756,+1 213-388-8889,3.5,,7,1001 South Vermont Avenue #103
Sam Woo Bar-B-Q,90012,+1 213-687-1063,3.5,$$ - $$$,11,727 N Broadway
Tahoe Galbi,90010,+1 213-365-9000,4.0,,18,3986 Wilshire Blvd
Nam's Red Door Vietnamese,90731-5933,+1 310-832-4120,4.0,,12,2253 S Pacific Ave
Corner Place Restaurant,90006-1701,+1 213-487-0968,4.0,$,16,2819 James M Wood Blvd
Orient Bistro,,+1 818-456-4564,4.0,,10,Warner Center Shopping Plaza
Tangier Korean Barbecue,90027-2012,+1 323-663-2000,3.5,$$ - $$$,13,2138 Hillhurst Ave
Ebisu,90012-4203,+1 213-613-1644,3.5,,17,356 E 2nd St
Shabu Hyang,90010-3101,+1 213-384-5464,3.5,$$ - $$$,3,3807 Wilshire Blvd
Noodle Star,91403-2911,+1 818-995-0808,4.0,,6,4457 Van Nuys Blvd
Healthy Zone Jook Hyang,90006-2461,+1 213-487-5002,2.5,,3,3177 W Olympic Blvd
Shima,90291-3741,+1 310-314-0882,4.0,$$ - $$$,14,1432 Abbot Kinney Blvd
Pine Tree Korean Bbq,91324-4619,+1 818-886-1512,3.5,,9,8322 Reseda Blvd
Bamboo House,90027,+1 323-668-2437,4.0,,3,4852 Hollywood Blvd
Bahay Kubo,90026-4948,+1 213-413-4804,3.5,,5,2330 West Temple Street
Bak Kung Korean Bbq,90019-2040,+1 323-734-9292,3.5,$$ - $$$,5,3700 W Olympic Blvd
Ras Noodle,91402-5437,+1 818-782-3926,3.5,,2,8205 Woodman Ave Ste 104
Kyushu Ramen,91406,+1 818-786-6005,3.5,$,7,"15355 Sherman Way,# M"
9021 Pho Restaurant,91423-1945,+1 818-728-9021,3.5,$$ - $$$,13,14006 Riverside Dr
Jung Won Paik Noodle House,90006-2600,+1 213-387-0410,3.5,,2,2716 W Olympic Blvd
Big daddys poke shack,,+1 310-396-9780,4.0,$,13,79 Windward Ave
Gam Ja Gol,90006-6511,+1 213-381-6446,4.0,,4,3003 West Olympic Boulevard
Shik Do Rak,91325-1008,+1 818-832-7080,4.0,$$ - $$$,6,18434 Devonshire St
JR Bistro,90012,+1 213-620-0838,3.5,$,18,750 North Hill Street
Mandarin King,91324,+1 818-366-8999,4.0,$$ - $$$,6,17092 Devonshire Blvd
Siam Best,,+1 310-278-0977,3.5,$$ - $$$,13,2533 Lincoln blvd.
Back House,90064-2111,+1 310-481-6800,3.5,,6,10915 W Pico Blvd
LA Buffet,91324,+1 818-678-6688,4.0,,5,19560 Nordhoff St.
Haus,90020,+1 213-388-5311,3.0,$$ - $$$,9,3826 W 6th St
Noodle World Jr.,90045,3102169888,3.0,,6,8636 S. Sepulveda Boulevard
Thai Town Noodle,90027-6106,+1 323-667-0934,3.5,,2,5136 Hollywood Blvd
China Olive,91324-3136,+1 818-998-3688,3.5,,5,9224 Reseda Blvd
Starry Kitchen,,,4.0,,8,350 S. Grand Ave
Cafe Seoul Nandarang,90020-3901,+1 213-388-8513,3.5,,2,3815 West 6th Street
Plum Tree Inn,90012-1706,+1 213-613-1819,4.0,$$ - $$$,42,913 N Broadway
U2 Korean Barbecue,90019-2328,+1 323-732-9292,3.0,$$ - $$$,8,3377 W Olympic Blvd
Madang 621,90005-3039,,4.0,,4,621 S Western Ave
Beverly Center Food Court,90048-6201,+1 310-854-0070,3.0,$,16,8500 Beverly Blvd
Sen Asian Kitchen,90067-4700,+1 310-277-7708,3.0,$$ - $$$,14,2000 Avenue of the Stars
Legend Noodle and Grill,90004-5906,+1 213-381-3300,3.5,,2,209 S Vermont Ave
Toshi's Sushi,91403,+1 818-986-4461,3.5,,4,15489 Ventura Blvd.
Toto's,91402,+1 818-892-0310,3.5,,2,14441 Roscoe Blvd.
Hong Kong Diner,91401,8187823388,3.0,,1,14440 Gilmore Street
Pho Saigon Noodle and Grill,90015-3528,+1 213-746-0746,3.0,,1,1753 S Hill St
Union Buffet,90049-5086,,3.0,,1,11911 San Vicente Blvd
Woori Kalbi,91324-2027,+1 818-717-0234,3.0,,1,9711 Reseda Blvd
8th Street Restaurant,90005-2434,+1 213-384-6606,3.0,,1,3331 West 8th Street
Minatto Seafood Buffet,91364-2325,+1 818-883-8082,3.0,,2,20401 Ventura Blvd
Aladin Sweets & Market,90004,+1 213-382-9592,3.0,$,7,139 S Vermont Ave
The Flying Pig Cafe,90013,+1 213-621-0300,4.0,,9,141 S Central Ave
Shanghai Rose Chinese Dim Sum,91604-2576,+1 818-762-2542,3.0,$$ - $$$,12,12229 Ventura Blvd
Mochi Cat,90012-2309,+1 213-626-2889,3.0,,2,843 N Broadway
Le Chine Wok,90077,+1 310-475-1146,2.5,$$ - $$$,4,2958 Beverly Glen Circle
Asahi Ramen,90025-6229,+1 310-479-2231,4.0,$,33,2027 Sawtelle Blvd
Fu's Palace,90035-2212,+1 310-271-7887,3.0,$$ - $$$,13,8751 W Pico Blvd
Pho 99 Noodle and Grill,90025-6619,+1 310-312-7881,2.5,,2,11819 Wilshire Blvd
Bistro Ka Japanese Restaurant,,+1 818-340-1300,3.5,$$ - $$$,10,6600 Topanga Canyon Blvd Unit 2010A
Rock N Roll Sushi,90046,3238488586,2.0,,1,8000 Sunset Blvd A202
Sai Sai Noodle Bar,90013-1006,+1 213-624-1100,2.0,,1,501 S Olive St
Joe Noodles,90038-3202,+1 323-468-0818,1.0,,1,5706 Santa Monica Blvd
Yook Cal Bop Sang,90005,2133860410,-1,,-1,861 S Western Ave
Taste of corea,90004-5906,,-1,,-1,233 S Vermont Ave
Manna,,,-1,,-1,Alameda
Casa Noodle Teriyaki,90029-1713,+1 323-953-1580,-1,,-1,4710 Fountain Ave
Asha Indian Restaurnt,91356,18185786331,-1,$$ - $$$,-1,"18608 Ventura, ca"
Ron's Restaurant,90023-2638,+1 323-268-5225,-1,$,-1,1720 South Soto Street
Mandarin Garden Restaurant,90006-2756,+1 213-380-0075,-1,,-1,1001 South Vermont Avenue
Yohana Sushi and Asian Cuisine,90064-3333,,-1,,-1,2536 Overland Ave
House of Macau,90028,323.745.5038,-1,,-1,1600 Vine Street
Kikuchi Cafe,90012-3901,+1 213-680-1826,-1,,-1,323 East 1st Street
Jang An Restaurant,90006-2632,+1 213-383-4646,-1,,-1,2773 West Olympic Boulevard
Ho San Restaurant,90006-2422,+1 323-737-0741,-1,,-1,3160 West Olympic Boulevard
Town Noodle,90006-1000,+1 213-388-5280,-1,,-1,928 S Western Ave
Six Street Noodles,90020-4202,+1 213-739-0414,-1,,-1,3915 West 6th Street
Roasted Sesame Kitchen,90029,13233504641,-1,$$ - $$$,-1,4632 Santa Monica Blvd
Thai Angel,90004,13237985575,-1,$$ - $$$,-1,149 N. Western Ave.
Insadong Restaurant,90006-2461,+1 213-380-7070,-1,$$ - $$$,-1,3189 W Olympic Blvd
Thanh VI,90012-2854,+1 213-687-3522,-1,$$ - $$$,-1,422 Ord Street
NAK Won Restaurant,90004-2719,+1 323-465-3409,-1,,-1,4564 Beverly Blvd
Boonlerd BBQ Thai-chinese,91601-3064,+1 818-763-4463,-1,,-1,11688 Magnolia Blvd
Halmae Restaurant,90005-1901,+1 213-385-0655,-1,,-1,3122 West 8th Street
Pho 8 Noodle House,91324-5010,+1 818-993-0088,-1,,-1,10201 Reseda Blvd
Miari Noodle House,90006-2317,+1 323-735-0647,-1,,-1,3224 W Olympic Blvd
Orchid Restaurant & Lounge,90020-4203,+1 213-251-8886,-1,$$ - $$$,-1,3900 W 6th St
Zen Mei Bristo,90012-2328,+1 213-626-7113,4.5,$,9,800 Yale St
Uncle John's Cafe,90017-4610,+1 213-623-3555,4.5,$,10,836 S Grand Ave
Little China Restaurant,90068-1357,+1 323-969-8838,4.5,$,9,3535 Cahuenga Blvd W
Golden Hen,90029-3609,+1 323-661-0093,5.0,$,5,709 North Virgil Avenue
Ramen Champ,90012-2889,90012,4.5,$,7,727 N Broadway
Moon House Chinese Cuisine,90025-3561,+1 310-966-9988,4.5,,10,11058 Santa Monica Blvd
Pagoda Inn,91325,+1 818-368-0299,4.0,,9,19348 Rinaldi St
Mandarin Terrace,91352-2841,+1 818-768-9888,5.0,$,5,8815 Sunland Blvd
China Cafe,90013-1222,+1 213-628-8481,4.5,,8,317 S Broadway
EagleRock Green Dragon,90041-1348,+1 323-255-8889,4.5,$$ - $$$,8,1735 Colorado Blvd
The Highland Donuts One Stop Restaurant,90028-4406,,4.0,$,23,1770 N Highland Ave
Pick Up Stix,91344-5610,+1 818-366-1688,4.5,$,12,18101 Chatsworth St
Golden City Restaurant,90012-1758,+1 213-253-2660,4.5,$$ - $$$,9,960 N Hill St
Siam Chan,90066-3804,+1 310-915-7408,4.0,,8,12470 Venice Blvd
Liliya China Bistro,90012-1586,+1 213-620-1717,4.5,,13,108 W 2nd St
Cheng Du,90064-1520,+1 310-477-4917,4.0,$$ - $$$,12,11538 W Pico Blvd
Regent China Inn,90012-1823,+1 213-680-3333,4.0,$,11,747 N Main St
China Star,91324,+1 818-886-0789,5.0,$$ - $$$,1,9250 Reseda Blvd.
Mandarin Island,91345-2619,+1 818-893-5483,5.0,,1,15446 Devonshire St
Heung Rae Gak,90020-3804,+1 213-383-0178,5.0,,2,357 South Western Avenue #102
Panda Wok,91605-1505,+1 818-252-1808,5.0,,1,8025 Webb Ave
Crown Wok,91307-3222,+1 818-340-6928,5.0,,1,6719 Platt Ave
New Panda Buffet,90016-5266,+1 323-291-5555,5.0,,2,5120 Rodeo Rd
Daily China Express,90027-2711,+1 323-666-9114,5.0,,1,1907 Hillhurst Ave
Chinatown Station No 3,90006-4833,+1 213-386-6799,5.0,,1,2201 West Pico Boulevard
ABC Express,90057-4102,+1 213-353-4858,5.0,,1,1822 West 7th Street
Rice Wok,91604-1709,+1 818-766-8293,5.0,,2,4360 Laurel Canyon Blvd
China Lites,91607-4653,+1 818-509-1058,5.0,,1,5424 Laurel Canyon Blvd Ste C
Little Beijing,90019-5832,+1 323-954-7262,5.0,,2,4727 Venice Blvd
Royal Dragon Chinese Restaurant,91303-1679,+1 818-887-0445,5.0,,1,21101 Sherman Way
Hunan Taste,90036-4434,+1 323-936-5621,4.5,,10,6031 San Vicente Blvd
Garden Wok,91335-7359,+1 818-881-8886,5.0,,6,6117 Reseda Blvd
Super Wok Chinese Restaurant,91356-2606,+1 818-342-6383,4.0,$,11,5418 Reseda Blvd
New Moon,90015-1510,+1 213-624-0186,4.5,$$ - $$$,6,112 W 9th St Ste 102
Jade Wok,90012-1675,+1 213-628-8288,4.5,,3,625 W College St
Via Cafe,90012-1712,+1 213-617-1481,4.5,$$ - $$$,4,451 Gin Ling Way
Wok on Fire,90035-3718,,4.5,,3,1447 S La Cienega Blvd
Cafe Orient,91311-3208,+1 818-486-1221,4.5,,6,20527 Devonshire St
Battam Bang,90012-2807,+1 213-620-9015,4.5,,2,648 New High Street
China Wok Express,91311-4512,+1 818-882-0186,4.5,,2,20869 Lassen St
Sam Woo Bar B Que Restaurant,91411-1300,+1 818-988-6813,4.0,,8,6450 Sepulveda Blvd
Hunan Cafe,90046,+1 323-822-1208,4.5,$$ - $$$,10,7986 Sunset Blvd
Mandarin Chateau Restaurant,90012-1744,+1 213-625-1195,4.5,,3,970 N Broadway
Healthy Wok,91403-2444,+1 818-906-7060,4.0,,4,15030 Ventura Blvd Ste 1B
Chu's Kitchen,90015-1525,+1 213-624-8928,4.5,$,5,111 West 9th Street
Mandarin Kitchen,90025-4612,+1 310-441-9651,4.0,,6,1822 Westwood Blvd
Coral Reef,90039-1811,+1 323-660-3260,4.5,,2,3200 Glendale Boulevard
Chuan CHIM Restaurant,90028-6810,+1 323-462-6221,4.5,,3,5644 Hollywood Blvd
Shin Shin Chinese Restaurant,90017-4303,+1 310-831-0257,4.5,,3,1432 W 8th St
Green Tea House,90046-3406,,4.5,,5,7226 W Sunset Blvd
California Wok,90025-1272,+1 310-207-2852,3.5,$$ - $$$,11,12004 Wilshire Blvd
Tai Pan,90028,+1 323-464-2989,4.0,$$ - $$$,3,7075 Sunset Blvd.
Mogo's Restaurant,91403-5755,+1 818-783-6646,4.0,,9,4454 Van Nuys Blvd Ste K
Chinese Deli,91601,+1 818-508-0333,4.0,$$ - $$$,4,4821 Lankershim Blvd Ste C
Silver Panda,91311-3301,+1 818-885-1106,4.5,,4,10116 Mason Ave
Shin Peking Restaurant,90006-2413,+1 213-381-3003,4.5,,5,3101 West Olympic Boulevard
Great Wall Chinese Restaurant,91335-4425,+1 818-996-8900,4.5,,7,18331 Sherman Way
Fortune Gourmet Kitchen,90012-2864,+1 213-628-8188,4.0,$,9,727 N Broadway Ste 215
China Garden Restaurant,91364-1921,+1 818-347-0100,4.0,,10,21618 Ventura Blvd
Master Chef Chinese Restaurant,90012,+1 213-687-3638,4.0,,7,937 N. Hill Street
Hot Wok,91601-4525,+1 818-985-0967,4.5,,2,4840 Lankershim Blvd
Chyn King,90036-3045,+1 323-939-0011,4.5,,2,5770 W 3rd St
Young-king Chinese Restaurant,90006-2414,+1 213-487-6154,3.5,$,8,3100 W Olympic Blvd
Chinese Delight,91601-1007,+1 818-508-8858,4.0,,5,5952 Lankershim Blvd
Great China Express,91303-2210,+1 818-716-6888,4.0,,2,6834 De Soto Ave
Rice Garden,,+1 213-622-3566,4.0,,4,505 South Flower Street
Chinatown Express Vine,90028-8108,+1 213-462-8880,4.0,,2,1320 Vine Street
Kim Chuy Restaurant,90012-2864,+1 213-687-7215,3.5,,8,727 North Broadway
VIM Thai-chinese Restaurant,90005-1522,+1 213-480-8159,4.0,$,4,831 S Vermont Ave
Lucky Number 1 Chinese Restaurant,90710-2120,+1 310-530-5262,4.0,,1,1210 Lomita Blvd
Golden Garden Wok,91367-2618,+1 818-884-1369,4.0,,1,21028 Victory Blvd
Wons Coffee Shop,,,4.0,,1,14440 Gilmore Street
Chinatown Express,90026-3300,+1 213-928-7495,4.0,,1,1411 Echo Park Ave Ste 101
Tong Sing Chinese Restaurant,90033-1862,+1 323-266-0133,4.0,,1,305 N Soto St
Chef Wok,90027-6023,+1 323-664-6312,4.0,,1,1415 North Vermont Avenue
China Express,91306-3109,+1 818-704-5060,3.5,,2,20423 Sherman Way
Tangerine Chinese Restaurant,90012-3833,+1 213-620-0588,4.0,,2,123 Astronaut E S Onizuka St
Peking Kitchen,90036-3109,+1 323-936-1949,4.0,,2,6333 West 3rd Street #508
Howard's Cafe,90006-3711,+1 213-385-7991,4.0,,1,1051 South Alvarado Street
Regent Seafood Restaurant,90012-1823,+1 213-680-3333,4.0,$$ - $$$,3,747 N Main St
Shanghai Winter Garden Restaurant,90036-3710,+1 323-934-0505,4.0,,1,5651 Wilshire Boulevard
Ok Chinese Food Restaurant,90041-1164,+1 323-258-3178,4.0,,1,2256 Colorado Blvd
Hong Kong Express,90019-4356,+1 323-931-8888,4.0,,2,1527 Crenshaw Boulevard
China Panda,90036-1717,+1 323-651-0108,4.0,,1,418 North Fairfax Avenue
Golden Dragon Express,90027-5330,+1 323-661-6647,4.0,,1,1549 North Vermont Avenue
Golden Gate Chinese Restaurant,90046-3406,+1 323-874-6777,4.0,,1,7226 West Sunset Boulevard
Little Wang Kong,90005-3911,+1 213-487-3749,4.0,,1,691 South Hoover Street
Wonder Bakery,90012-1743,,4.0,,5,943 N Broadway
OK Chinese Restaurant,90042-2733,+1 323-259-2414,3.0,,3,6320 North Figueroa Street
Kung Pao Bistro,91604-2617,+1 818-766-8686,3.5,$$ - $$$,4,11838 Ventura Blvd
San Woo Bbq Express,90012-2889,+1 213-687-3763,3.5,,4,727 N Broadway
Mandarin Tiger Restaurant,91356-3212,+1 818-345-0151,4.0,,2,18900 Ventura Blvd
